"id","child_age","age","sex","education","race","latino","metropolis","employment","employment_type","partner_in_house","n_of_children","work_hours","day","day_off","elderly_care","childcare","sleep","insomnia","getting_ready","in_house","in_garden","vehicles","time_with_children","school_children","doctor_children","work","hobby_income","courses","shopping","services","departments","free_time","culture","sport","watching_sport","religion","phone","travel","any_children","earnings"
8005,NA,68,"M","secondary","white","non-latino","non-metropolis","employed","full-time","partner",0,NA,"sunday",FALSE,NA,0,410,0,10,0,60,0,0,0,0,0,0,0,0,0,0,330,0,30,0,0,0,0,0,NA
8006,NA,37,"M","tertiary","white","non-latino","non-metropolis","employed","full-time","no partner",0,40,"friday",FALSE,NA,0,670,0,30,0,0,0,0,0,0,400,0,0,0,0,0,145,0,0,0,0,0,65,0,700
8007,12,46,"M","secondary","black","non-latino","metropolis","employed","full-time","partner",1,40,"saturday",FALSE,NA,710,420,0,30,0,0,0,0,0,0,0,0,0,0,0,0,120,260,0,0,0,0,130,1,640
8008,NA,26,"F","tertiary","white","non-latino","metropolis","employed","full-time","partner",0,40,"wednesday",FALSE,NA,0,530,0,70,0,0,0,0,0,0,512,0,0,0,0,0,122,0,0,0,0,0,36,0,961.53
8009,NA,59,"M","secondary","white","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"sunday",FALSE,NA,0,480,0,20,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,NA
8010,17,46,"F","tertiary","white","non-latino","non-metropolis","employed","full-time","partner",1,40,"wednesday",FALSE,NA,0,390,0,60,30,0,0,0,0,0,565,0,0,60,0,0,205,0,0,0,0,0,60,1,1730
8011,12,44,"F","tertiary","white","non-latino","metropolis","not in the labor force",NA,"partner",2,NA,"saturday",FALSE,NA,720,540,0,0,180,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,1,NA
8012,NA,65,"M","secondary","white","non-latino","metropolis","employed","full-time","partner",0,36,"sunday",FALSE,NA,0,480,0,30,120,45,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,135,0,500
8013,NA,18,"M","primary","white","non-latino","metropolis","unemployed",NA,"no partner",0,NA,"thursday",FALSE,NA,0,420,0,55,0,0,0,0,0,0,0,0,375,10,0,0,75,0,210,0,0,0,215,0,NA
8014,0,27,"F","secondary","white","non-latino","metropolis","not in the labor force",NA,"partner",4,NA,"monday",FALSE,NA,260,686,0,0,0,0,0,166,170,0,0,0,0,90,0,0,120,0,0,0,0,0,8,1,NA
8015,11,66,"M","secondary","asian","non-latino","metropolis","not in the labor force",NA,"no partner",2,NA,"friday",FALSE,NA,0,683,0,25,20,0,0,62,0,0,0,0,0,0,0,0,375,0,150,0,0,0,75,1,NA
8016,3,55,"M","secondary","white","non-latino","metropolis","not in the labor force",NA,"no partner",2,NA,"tuesday",FALSE,NA,310,540,0,0,110,220,0,190,0,0,0,0,0,60,0,0,118,0,0,0,0,0,65,1,NA
8017,NA,57,"F","secondary","asian","latino","metropolis","employed","half-time","partner",0,30,"saturday",FALSE,NA,0,480,0,30,60,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,160,0,507.69
8018,NA,49,"F","secondary","white","non-latino","metropolis","employed","full-time","no partner",0,40,"sunday",FALSE,NA,0,495,55,60,0,0,0,0,0,0,465,0,0,0,0,0,160,0,0,0,90,30,60,0,923.2
8019,NA,53,"M","tertiary","white","non-latino","metropolis","employed","full-time","no partner",0,50,"saturday",FALSE,NA,0,495,0,0,0,0,0,0,0,0,30,0,0,0,0,0,729,0,0,0,0,0,11,0,2307.69
8020,13,53,"F","secondary","white","latino","metropolis","not in the labor force",NA,"partner",2,NA,"thursday",FALSE,NA,0,585,0,60,240,0,0,105,0,0,0,0,0,0,0,0,60,0,0,0,0,0,35,1,NA
8021,9,43,"F","secondary","black","non-latino","metropolis","employed","half-time","partner",1,32,"thursday",FALSE,NA,289,590,0,30,348,0,0,50,60,0,0,0,0,30,0,0,134,0,0,0,0,0,48,1,281.6
8022,NA,24,"F","secondary","white","non-latino","metropolis","not in the labor force",NA,"no partner",0,NA,"thursday",FALSE,NA,0,570,30,15,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,190,0,NA
8023,NA,65,"M","tertiary","white","non-latino","non-metropolis","employed","full-time","partner",0,36,"monday",FALSE,NA,0,524,0,5,0,0,0,0,0,0,447,308,0,0,0,0,113,0,0,0,0,0,8,0,NA
8024,14,77,"F","secondary","black","non-latino","metropolis","not in the labor force",NA,"partner",1,NA,"saturday",FALSE,NA,0,630,0,0,0,0,0,30,0,0,0,0,0,0,0,0,540,0,0,0,30,0,60,1,NA
8025,NA,37,"M","tertiary","black","non-latino","metropolis","employed","full-time","no partner",0,40,"friday",FALSE,NA,0,420,0,60,0,0,0,0,0,0,480,0,0,15,0,0,300,0,0,0,0,0,110,0,576.92
8026,2,26,"M","incomplete primary","white","latino","metropolis","employed","full-time","partner",2,40,"sunday",FALSE,NA,685,755,0,60,0,0,0,0,0,0,0,0,0,4,0,0,0,0,251,0,265,0,55,1,330
8027,NA,50,"F","secondary","white","non-latino","metropolis","not in the labor force",NA,"no partner",0,NA,"wednesday",FALSE,NA,0,330,120,60,45,60,0,0,0,0,0,0,0,60,0,0,330,0,0,0,0,45,10,0,NA
8028,NA,67,"F","secondary","black","non-latino","non-metropolis","not in the labor force",NA,"no partner",0,NA,"thursday",FALSE,NA,0,510,0,35,15,0,0,0,0,0,0,0,0,2,0,0,585,0,0,0,0,1,28,0,NA
8029,NA,35,"M","secondary","white","non-latino","metropolis","employed","full-time","no partner",0,40,"tuesday",FALSE,15,0,480,0,0,0,0,0,0,0,0,550,0,0,15,0,0,264,0,0,0,0,0,61,0,486.53
8030,6,41,"F","secondary","white","latino","metropolis","employed","half-time","partner",2,20,"monday",FALSE,NA,100,605,0,0,0,0,0,65,60,0,485,0,0,15,0,0,0,0,0,0,0,0,70,1,180
8031,NA,61,"M","secondary","white","non-latino","metropolis","employed","full-time","partner",0,72,"sunday",FALSE,NA,0,540,0,91,6,0,0,0,0,0,0,0,0,110,0,0,180,156,0,0,0,0,204,0,2307.69
8032,5,36,"F","tertiary","white","latino","metropolis","employed","full-time","partner",2,40,"monday",FALSE,NA,225,505,0,90,0,0,0,20,30,0,410,0,0,40,0,0,0,0,0,0,0,10,90,1,1730
8033,NA,20,"M","secondary","white","latino","metropolis","employed","full-time","no partner",0,44,"saturday",FALSE,NA,0,500,0,60,0,0,0,0,0,0,405,0,0,0,0,0,90,0,0,0,0,0,280,0,600
8034,8,28,"F","secondary","black","non-latino","metropolis","employed","full-time","no partner",1,40,"wednesday",FALSE,NA,128,495,0,15,20,0,0,87,30,0,445,0,0,0,0,0,78,0,0,0,0,15,125,1,580
8035,NA,59,"M","tertiary","white","non-latino","metropolis","employed","full-time","partner",0,60,"saturday",FALSE,NA,0,600,0,135,0,225,0,0,0,0,0,0,0,0,0,0,150,0,0,0,30,0,120,0,1442.3
8036,NA,62,"M","secondary","other","non-latino","metropolis","employed","full-time","no partner",0,50,"saturday",FALSE,NA,0,445,0,45,0,0,0,0,0,0,760,0,0,5,0,0,60,0,0,0,0,0,75,0,NA
8037,NA,39,"M","tertiary","white","non-latino","non-metropolis","employed","full-time","partner",0,45,"saturday",FALSE,NA,0,565,0,0,360,0,0,0,0,0,0,0,0,180,0,0,120,0,0,0,0,0,15,0,846.15
8038,1,29,"F","tertiary","white","non-latino","metropolis","not in the labor force",NA,"partner",2,NA,"sunday",FALSE,NA,521,512,0,35,20,0,0,137,0,0,0,0,0,28,0,0,10,0,0,0,0,1,41,1,NA
8039,NA,68,"M","tertiary","white","non-latino","metropolis","employed","full-time","no partner",0,46,"sunday",FALSE,NA,0,333,0,5,310,0,0,0,0,0,0,0,0,20,0,0,30,0,0,0,0,0,55,0,1361.25
8040,NA,19,"F","secondary","white","non-latino","metropolis","employed","full-time","no partner",0,40,"saturday",FALSE,NA,0,1054,0,25,0,0,0,0,0,0,0,0,0,30,0,0,120,0,0,0,0,0,86,0,400
8041,NA,54,"M","secondary","white","non-latino","metropolis","employed","full-time","partner",0,40,"monday",TRUE,NA,0,709,0,0,120,120,0,0,0,0,0,0,0,20,0,0,420,0,0,0,0,0,19,0,920
8042,10,45,"M","secondary","white","non-latino","non-metropolis","not in the labor force",NA,"no partner",2,NA,"wednesday",FALSE,NA,720,360,0,0,0,0,0,0,0,360,0,0,0,0,0,0,625,0,0,0,0,0,0,1,NA
8043,NA,69,"F","secondary","white","non-latino","metropolis","employed","half-time","partner",0,15,"wednesday",FALSE,NA,0,450,0,80,65,0,0,0,0,0,180,0,0,165,0,0,310,0,0,0,0,0,60,0,150
8044,5,29,"F","secondary","white","latino","metropolis","employed","half-time","partner",1,30,"thursday",FALSE,NA,292,503,0,35,0,0,0,115,0,0,347,0,0,0,0,0,274,0,0,0,0,0,66,1,175
8045,NA,57,"F","incomplete primary","black","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"friday",FALSE,NA,0,420,0,0,180,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,30,0,145,0,NA
8046,NA,21,"M","secondary","white","non-latino","non-metropolis","employed","full-time","no partner",0,50,"saturday",FALSE,NA,0,510,0,50,0,390,0,0,0,0,0,0,0,15,0,0,103,0,0,0,0,0,37,0,1100
8047,4,38,"F","tertiary","white","non-latino","metropolis","unemployed",NA,"partner",1,NA,"sunday",FALSE,NA,513,488,0,22,10,0,0,50,0,0,0,0,0,50,0,0,330,0,60,0,0,0,131,1,NA
8048,16,16,"M","primary","black","non-latino","metropolis","not in the labor force",NA,"no partner",1,NA,"thursday",FALSE,NA,0,591,0,43,0,0,0,0,0,0,0,0,76,0,0,0,700,0,0,0,20,0,0,1,NA
8049,NA,67,"M","secondary","white","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"sunday",FALSE,0,0,660,0,15,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,315,0,60,0,NA
8050,NA,48,"M","secondary","black","non-latino","metropolis","not in the labor force",NA,"no partner",0,NA,"tuesday",FALSE,NA,0,949,0,20,0,210,0,0,0,0,0,0,0,0,0,0,60,0,120,0,0,0,60,0,NA
8051,9,38,"M","secondary","white","non-latino","metropolis","employed","full-time","partner",3,40,"sunday",FALSE,NA,213,640,0,20,0,270,0,224,0,0,0,0,0,0,0,0,60,0,0,0,0,0,16,1,620
8052,NA,40,"F","tertiary","white","non-latino","metropolis","employed","full-time","no partner",0,40,"sunday",FALSE,NA,0,540,0,45,0,0,0,0,0,0,0,0,0,20,0,0,429,0,15,0,0,0,196,0,1730.76
8053,NA,58,"F","tertiary","black","non-latino","non-metropolis","unemployed",NA,"no partner",0,NA,"monday",FALSE,NA,0,620,0,30,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,90,82,0,NA
8054,3,28,"F","secondary","white","non-latino","metropolis","employed","full-time","no partner",1,40,"sunday",FALSE,NA,720,360,0,30,0,0,0,360,0,0,0,0,0,0,0,0,540,0,30,0,0,0,0,1,640
8055,NA,26,"F","tertiary","white","non-latino","metropolis","employed","full-time","partner",0,40,"friday",FALSE,NA,0,405,0,62,0,0,0,0,0,0,613,0,0,0,0,0,220,0,0,0,0,0,70,0,865.38
8056,13,43,"M","secondary","white","latino","metropolis","not in the labor force",NA,"no partner",1,NA,"sunday",FALSE,NA,0,720,0,60,105,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,440,1,NA
8057,14,66,"F","secondary","white","latino","metropolis","not in the labor force",NA,"partner",3,NA,"monday",TRUE,NA,0,245,0,30,30,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,135,0,0,1,NA
8058,NA,30,"M","tertiary","white","latino","metropolis","employed","full-time","no partner",0,55,"sunday",FALSE,NA,0,580,0,5,0,0,0,0,0,0,0,0,0,50,0,0,120,0,0,0,0,0,64,0,1346.15
8059,NA,61,"F","tertiary","white","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"monday",FALSE,NA,0,570,0,30,120,60,0,0,0,0,0,0,0,120,0,0,120,0,0,0,0,0,90,0,NA
8060,10,60,"M","tertiary","white","non-latino","non-metropolis","employed","full-time","partner",1,60,"saturday",FALSE,NA,360,510,60,0,0,0,0,445,0,0,0,0,0,15,0,0,355,0,0,0,0,0,25,1,2000
8061,7,42,"M","secondary","white","non-latino","metropolis","employed","full-time","partner",2,50,"monday",FALSE,NA,60,460,0,30,0,0,0,50,0,0,675,0,0,0,0,0,65,0,0,0,0,0,55,1,800
8062,NA,65,"F","secondary","white","non-latino","metropolis","unemployed",NA,"no partner",0,NA,"wednesday",FALSE,235,0,360,0,60,0,0,0,0,0,0,0,0,0,20,0,465,98,0,0,0,0,45,82,0,NA
8063,11,35,"F","secondary","white","non-latino","non-metropolis","employed","full-time","no partner",1,45,"monday",TRUE,NA,685,720,0,15,15,0,0,15,20,0,0,0,0,10,0,0,400,0,0,0,0,0,65,1,769.23
8064,NA,56,"M","primary","white","non-latino","non-metropolis","employed","full-time","partner",0,NA,"thursday",FALSE,NA,0,600,0,50,0,0,0,0,0,0,680,0,0,0,0,0,70,0,0,0,0,0,20,0,500
8065,NA,43,"M","secondary","white","non-latino","non-metropolis","employed","half-time","no partner",0,NA,"tuesday",FALSE,NA,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,NA
8066,7,45,"M","tertiary","white","non-latino","metropolis","employed","full-time","partner",1,55,"monday",FALSE,NA,140,435,0,20,0,0,45,0,0,0,445,0,0,0,40,0,195,0,0,0,0,0,170,1,NA
8067,NA,60,"F","secondary","black","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"friday",FALSE,NA,0,300,0,15,0,0,0,0,0,0,0,0,0,25,0,0,852,0,70,0,0,0,23,0,NA
8068,3,26,"F","secondary","white","non-latino","metropolis","not in the labor force",NA,"partner",3,NA,"friday",FALSE,NA,105,480,0,30,105,0,0,330,60,0,0,0,0,0,0,0,90,0,0,0,0,0,180,1,NA
8069,2,35,"M","secondary","white","latino","metropolis","employed","full-time","partner",1,35,"tuesday",FALSE,NA,120,570,0,60,0,0,0,120,0,0,390,0,0,0,0,0,60,0,0,0,0,0,105,1,320
8070,NA,36,"M","incomplete primary","white","latino","metropolis","employed","full-time","no partner",0,62,"saturday",FALSE,NA,0,810,0,55,0,0,0,0,0,0,355,0,0,0,0,0,120,0,0,0,0,0,10,0,360
8071,NA,48,"F","secondary","white","non-latino","metropolis","unemployed",NA,"no partner",0,NA,"wednesday",FALSE,NA,0,570,0,70,20,60,0,0,0,0,0,0,0,45,60,0,147,0,0,0,0,175,50,0,NA
8072,10,20,"M","secondary","white","latino","metropolis","employed","half-time","no partner",2,15,"sunday",FALSE,NA,20,540,0,0,0,0,0,0,0,0,435,0,0,0,0,0,45,0,0,0,0,0,20,1,96.15
8073,NA,71,"M","tertiary","white","latino","metropolis","employed","half-time","no partner",0,25,"saturday",FALSE,NA,0,660,0,30,120,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,300
8074,2,38,"F","tertiary","white","non-latino","metropolis","employed","full-time","partner",1,42,"friday",FALSE,NA,10,450,0,60,150,0,0,60,0,0,510,0,0,0,0,0,70,0,0,0,0,0,60,1,1019.23
8075,7,44,"M","secondary","white","non-latino","non-metropolis","employed","full-time","partner",3,56,"monday",FALSE,NA,385,450,0,0,125,0,0,155,20,0,10,0,0,0,0,0,180,0,85,0,0,0,35,1,1730.76
8076,NA,85,"F","secondary","white","non-latino","metropolis","not in the labor force",NA,"no partner",0,NA,"monday",FALSE,NA,0,510,0,0,150,324,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,NA
8077,13,18,"M","primary","white","latino","metropolis","not in the labor force",NA,"no partner",1,NA,"sunday",FALSE,NA,0,570,0,80,232,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,257,0,71,1,NA
8078,NA,85,"F","secondary","asian","non-latino","metropolis","not in the labor force",NA,"no partner",0,NA,"wednesday",FALSE,NA,0,490,0,65,20,60,0,0,0,0,0,0,0,60,0,0,361,0,0,0,0,30,105,0,NA
8079,7,34,"F","secondary","white","non-latino","non-metropolis","employed","half-time","partner",1,NA,"wednesday",FALSE,NA,420,550,0,10,0,0,0,10,0,0,340,0,0,0,0,0,326,0,0,0,0,0,10,1,120
8080,17,52,"F","tertiary","white","non-latino","metropolis","employed","full-time","partner",1,60,"monday",TRUE,NA,0,480,0,0,240,180,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,30,1,NA
8081,7,39,"F","tertiary","white","non-latino","metropolis","employed","full-time","partner",2,50,"wednesday",FALSE,NA,125,485,0,30,0,0,0,125,20,0,500,0,0,5,0,0,90,0,0,0,0,0,130,1,2884.61
8082,NA,55,"F","tertiary","white","non-latino","metropolis","employed","full-time","no partner",0,40,"thursday",FALSE,250,0,430,0,60,0,0,0,0,0,0,475,0,0,0,0,0,280,0,30,0,0,0,50,0,1346
8083,NA,50,"F","secondary","white","non-latino","non-metropolis","employed","full-time","partner",0,40,"friday",FALSE,NA,0,385,0,65,0,0,0,0,0,0,450,0,0,7,0,0,20,0,0,0,0,0,70,0,403.84
8084,5,39,"M","secondary","other","non-latino","metropolis","employed","full-time","partner",2,40,"friday",FALSE,NA,150,510,0,0,115,20,0,125,60,0,0,0,0,180,0,0,15,0,0,0,0,0,175,1,623.07
8085,NA,68,"F","secondary","white","non-latino","non-metropolis","not in the labor force",NA,"no partner",0,NA,"wednesday",FALSE,NA,0,510,0,110,30,0,0,0,0,0,0,0,0,35,0,0,610,0,0,0,0,0,35,0,NA
8086,14,16,"M","primary","white","non-latino","non-metropolis","not in the labor force",NA,"no partner",2,NA,"wednesday",FALSE,NA,0,593,0,55,0,0,0,0,0,0,0,0,355,0,0,0,100,0,60,0,0,0,100,1,NA
8087,5,31,"F","secondary","black","non-latino","non-metropolis","employed","full-time","no partner",2,40,"wednesday",FALSE,NA,329,575,0,30,5,0,0,42,0,0,349,0,233,2,0,0,0,0,0,0,5,0,54,1,432
8088,8,22,"F","tertiary","white","non-latino","metropolis","employed","half-time","no partner",1,26,"sunday",FALSE,NA,0,480,0,30,0,0,0,0,0,0,380,0,0,10,0,0,210,0,0,0,0,0,52,1,150
8089,NA,62,"M","secondary","white","latino","metropolis","employed","half-time","partner",0,22,"sunday",FALSE,NA,0,450,0,30,0,0,0,0,0,0,0,0,0,460,0,0,60,0,0,0,0,0,170,0,300
8090,NA,85,"F","secondary","other","non-latino","non-metropolis","not in the labor force",NA,"no partner",0,NA,"wednesday",FALSE,NA,0,960,0,0,60,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,NA
8091,10,46,"M","tertiary","white","non-latino","metropolis","employed","full-time","partner",2,40,"saturday",FALSE,NA,495,410,0,60,180,0,0,160,0,0,210,0,0,0,0,0,0,0,0,0,0,0,120,1,NA
8092,NA,62,"M","secondary","black","non-latino","metropolis","not in the labor force",NA,"no partner",0,NA,"wednesday",FALSE,NA,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,35,0,0,1,140,0,NA
8093,NA,78,"F","primary","white","latino","metropolis","not in the labor force",NA,"no partner",0,NA,"monday",FALSE,NA,0,570,0,76,170,65,0,0,0,0,0,0,0,0,0,0,165,0,0,0,60,60,0,0,NA
8094,5,35,"F","tertiary","black","non-latino","non-metropolis","employed","full-time","no partner",1,40,"thursday",FALSE,NA,195,520,0,135,0,0,0,47,5,0,607,0,0,8,0,0,0,0,0,0,0,0,48,1,794.76
8095,NA,60,"F","secondary","white","non-latino","metropolis","employed","full-time","partner",0,40,"saturday",FALSE,NA,0,690,0,0,400,0,0,0,0,0,0,0,0,30,0,0,165,0,0,0,0,0,20,0,884.61
8096,5,54,"M","secondary","white","non-latino","metropolis","employed","full-time","partner",4,55,"sunday",FALSE,NA,690,540,0,45,60,0,0,0,60,0,0,270,0,0,0,0,225,0,0,0,80,0,70,1,1442.3
8097,3,26,"M","primary","white","latino","metropolis","employed","full-time","partner",1,35,"saturday",FALSE,NA,0,560,0,0,0,90,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,1,350
8098,14,52,"M","incomplete primary","white","latino","metropolis","employed","full-time","partner",2,48,"saturday",FALSE,NA,0,540,0,60,0,0,0,0,0,0,0,0,0,90,0,0,165,0,0,0,0,0,80,1,600
8099,8,35,"M","tertiary","white","non-latino","metropolis","employed","full-time","partner",2,50,"sunday",FALSE,NA,725,480,0,110,0,150,0,20,0,0,315,0,0,0,0,0,105,0,0,0,0,0,80,1,777.6
8100,10,49,"M","tertiary","white","non-latino","metropolis","employed","full-time","partner",1,50,"friday",FALSE,NA,305,390,0,15,0,0,0,0,0,0,310,0,0,0,0,0,450,0,0,0,0,0,125,1,2884.61
8101,16,46,"M","secondary","white","non-latino","metropolis","employed","full-time","partner",2,40,"tuesday",FALSE,NA,0,480,0,15,0,0,0,110,0,0,450,0,0,0,0,0,160,0,0,0,0,0,140,1,600
8102,NA,85,"F","secondary","white","non-latino","metropolis","not in the labor force",NA,"no partner",0,NA,"sunday",FALSE,NA,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,NA
8103,NA,39,"M","tertiary","white","non-latino","metropolis","employed","full-time","partner",0,40,"monday",TRUE,NA,0,670,0,60,120,0,0,0,0,0,0,0,0,90,0,0,180,0,60,0,0,0,80,0,923.07
8104,NA,65,"F","secondary","white","non-latino","metropolis","employed","half-time","partner",0,24,"sunday",FALSE,NA,0,400,0,0,45,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,324
8105,NA,80,"F","secondary","white","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"sunday",FALSE,NA,0,640,0,5,0,0,0,0,0,0,0,0,0,0,0,0,690,0,30,0,0,15,0,0,NA
8106,NA,68,"M","tertiary","asian","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"tuesday",FALSE,NA,0,435,0,45,0,0,0,0,0,0,0,0,0,0,0,0,270,0,125,0,0,0,65,0,NA
8107,NA,70,"F","tertiary","white","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"tuesday",FALSE,NA,0,480,0,75,0,45,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,85,0,NA
8108,4,37,"M","secondary","white","non-latino","metropolis","employed","full-time","partner",2,50,"tuesday",FALSE,NA,50,180,0,30,0,1050,0,5,0,0,0,0,0,0,0,0,115,0,0,0,0,0,10,1,1115.38
8109,NA,56,"F","incomplete primary","asian","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"wednesday",FALSE,NA,0,600,0,10,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,NA
8110,NA,64,"F","secondary","white","latino","non-metropolis","employed","half-time","no partner",0,NA,"sunday",FALSE,NA,0,660,0,30,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,60,0,0
8111,NA,71,"F","tertiary","white","non-latino","metropolis","unemployed",NA,"partner",0,NA,"sunday",FALSE,NA,0,555,0,45,75,30,0,0,0,0,0,0,0,60,0,0,220,0,0,0,70,45,40,0,NA
8112,12,64,"F","incomplete primary","white","latino","metropolis","not in the labor force",NA,"partner",1,NA,"wednesday",FALSE,NA,0,570,0,15,140,80,0,0,0,0,0,0,0,0,0,0,100,0,0,0,30,0,0,1,NA
8113,NA,28,"F","tertiary","white","non-latino","metropolis","employed","full-time","partner",0,36,"saturday",FALSE,NA,0,480,0,120,0,0,0,0,0,0,0,0,0,45,0,0,220,0,120,0,300,0,125,0,774
8114,1,24,"F","secondary","white","non-latino","metropolis","employed","full-time","partner",1,40,"thursday",FALSE,NA,260,395,0,55,20,0,0,50,0,0,395,0,0,0,0,0,225,0,0,0,0,0,175,1,750.8
8115,NA,69,"F","tertiary","white","non-latino","metropolis","not in the labor force",NA,"partner",0,NA,"saturday",FALSE,NA,0,750,0,0,65,0,0,0,0,0,0,0,0,10,30,0,90,0,0,0,0,0,26,0,NA
8116,NA,63,"F","secondary","white","non-latino","metropolis","employed","full-time","no partner",0,40,"wednesday",FALSE,NA,0,375,0,75,10,0,0,0,0,0,515,0,0,85,0,0,100,0,0,0,125,0,110,0,653.84
8117,NA,60,"F","secondary","black","non-latino","metropolis","employed","full-time","no partner",0,35,"saturday",FALSE,NA,0,515,0,240,0,0,0,0,0,0,0,0,0,55,0,0,210,0,0,0,0,0,115,0,384.61
8118,5,34,"F","tertiary","white","non-latino","metropolis","employed","full-time","partner",2,40,"saturday",FALSE,NA,110,470,0,75,60,0,0,96,0,0,20,0,0,120,0,0,60,0,0,0,0,0,205,1,750
8119,NA,36,"F","tertiary","black","non-latino","metropolis","employed","full-time","no partner",0,40,"thursday",FALSE,NA,0,580,0,30,0,0,0,0,0,0,650,0,0,0,0,0,60,0,0,0,0,0,30,0,1059.1
8120,NA,53,"M","tertiary","white","non-latino","metropolis","employed","full-time","partner",0,50,"sunday",FALSE,NA,0,555,0,15,30,60,0,0,0,0,120,0,0,5,0,0,505,0,0,0,0,0,45,0,1846.15
8121,NA,57,"M","primary","white","non-latino","metropolis","not in the labor force",NA,"no partner",0,NA,"saturday",FALSE,NA,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,NA
8122,NA,56,"F","tertiary","white","non-latino","metropolis","employed","full-time","partner",0,40,"friday",FALSE,NA,0,450,0,50,120,0,0,0,0,0,465,0,0,0,0,0,150,0,0,0,0,15,30,0,2884.61
8123,NA,85,"F","secondary","white","non-latino","metropolis","not in the labor force",NA,"no partner",0,NA,"friday",FALSE,NA,0,670,0,50,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,20,0,NA
8124,NA,43,"M","secondary","white","non-latino","non-metropolis","employed","full-time","no partner",0,40,"thursday",FALSE,NA,0,510,0,20,0,0,0,0,0,0,487,0,0,0,0,0,242,0,0,0,0,0,36,0,769.23
